Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,satisfaction
67110,Female,Loyal Customer,45,Business travel,Eco,1121,neutral or dissatisfied
53879,Male,Loyal Customer,35,Personal Travel,Eco,140,neutral or dissatisfied
88476,Female,Loyal Customer,52,Business travel,Business,145,neutral or dissatisfied
48192,Male,Loyal Customer,51,Business travel,Eco,259,satisfied
20288,Female,Loyal Customer,67,Personal Travel,Eco,235,neutral or dissatisfied
85802,Male,Loyal Customer,46,Business travel,Eco,266,neutral or dissatisfied
13892,Female,Loyal Customer,26,Business travel,Eco Plus,667,satisfied
78664,Female,Loyal Customer,29,Business travel,Business,2589,satisfied
69131,Male,Loyal Customer,60,Business travel,Business,1598,satisfied
25049,Female,Loyal Customer,46,Business travel,Eco,594,satisfied
99521,Male,Loyal Customer,67,Business travel,Eco Plus,307,neutral or dissatisfied
42853,Male,Loyal Customer,33,Personal Travel,Eco,328,neutral or dissatisfied
74163,Male,Loyal Customer,46,Personal Travel,Eco,641,satisfied
4237,Male,Loyal Customer,33,Business travel,Business,1020,neutral or dissatisfied
101710,Female,disloyal Customer,26,Business travel,Eco,1624,neutral or dissatisfied
898,Female,disloyal Customer,40,Business travel,Business,247,neutral or dissatisfied
17690,Female,Loyal Customer,18,Personal Travel,Eco,349,neutral or dissatisfied
72913,Male,disloyal Customer,20,Business travel,Eco,1096,neutral or dissatisfied
95173,Female,Loyal Customer,61,Personal Travel,Eco,441,neutral or dissatisfied
51751,Female,Loyal Customer,64,Personal Travel,Eco,651,neutral or dissatisfied
90066,Female,disloyal Customer,25,Business travel,Business,983,neutral or dissatisfied
25486,Male,Loyal Customer,56,Business travel,Eco,547,satisfied
83215,Female,disloyal Customer,26,Business travel,Business,1979,neutral or dissatisfied
46593,Male,Loyal Customer,30,Business travel,Business,125,neutral or dissatisfied
106690,Female,Loyal Customer,33,Business travel,Business,516,satisfied
69239,Male,Loyal Customer,28,Business travel,Business,2538,neutral or dissatisfied
24133,Male,Loyal Customer,16,Personal Travel,Eco,510,neutral or dissatisfied
122639,Female,disloyal Customer,25,Business travel,Eco Plus,728,neutral or dissatisfied
84480,Female,Loyal Customer,41,Business travel,Business,2677,satisfied
87146,Female,Loyal Customer,60,Personal Travel,Eco Plus,640,neutral or dissatisfied
119332,Female,Loyal Customer,47,Personal Travel,Eco,214,neutral or dissatisfied
129455,Female,Loyal Customer,57,Business travel,Business,1528,satisfied
98569,Female,Loyal Customer,53,Business travel,Business,951,satisfied
31849,Female,disloyal Customer,66,Business travel,Eco,1371,neutral or dissatisfied
50509,Male,Loyal Customer,43,Personal Travel,Eco,238,neutral or dissatisfied
36834,Male,Loyal Customer,57,Business travel,Business,2640,neutral or dissatisfied
100291,Female,Loyal Customer,44,Business travel,Business,1073,satisfied
15444,Female,Loyal Customer,26,Business travel,Business,2561,neutral or dissatisfied
80888,Male,Loyal Customer,79,Business travel,Eco Plus,484,neutral or dissatisfied
11763,Female,Loyal Customer,31,Business travel,Eco,429,satisfied
109360,Female,disloyal Customer,41,Business travel,Business,1189,satisfied
84818,Female,Loyal Customer,40,Business travel,Business,547,satisfied
104027,Male,Loyal Customer,50,Business travel,Business,1262,satisfied
107475,Female,Loyal Customer,50,Business travel,Business,711,satisfied
112221,Female,Loyal Customer,48,Business travel,Business,1199,neutral or dissatisfied
45301,Female,Loyal Customer,43,Business travel,Business,222,satisfied
37050,Female,Loyal Customer,35,Personal Travel,Eco Plus,1105,satisfied
124630,Male,Loyal Customer,18,Personal Travel,Eco,1671,neutral or dissatisfied
55325,Male,Loyal Customer,25,Business travel,Business,3686,neutral or dissatisfied
84699,Female,Loyal Customer,51,Business travel,Business,547,satisfied
116534,Male,Loyal Customer,29,Personal Travel,Eco,417,neutral or dissatisfied
356,Male,Loyal Customer,50,Business travel,Business,102,satisfied
82222,Male,Loyal Customer,60,Business travel,Business,405,neutral or dissatisfied
3279,Male,Loyal Customer,19,Personal Travel,Eco,425,neutral or dissatisfied
86510,Male,Loyal Customer,21,Personal Travel,Eco,762,neutral or dissatisfied
79627,Male,disloyal Customer,26,Business travel,Eco,760,neutral or dissatisfied
12315,Male,Loyal Customer,53,Business travel,Business,253,satisfied
55299,Male,disloyal Customer,18,Business travel,Eco,1381,satisfied
32745,Male,disloyal Customer,41,Business travel,Eco,101,neutral or dissatisfied
49536,Male,Loyal Customer,57,Business travel,Eco,421,satisfied
4609,Female,disloyal Customer,20,Business travel,Eco,719,satisfied
34953,Male,Loyal Customer,45,Personal Travel,Eco,187,neutral or dissatisfied
110355,Female,Loyal Customer,57,Business travel,Business,2314,satisfied
111432,Male,disloyal Customer,11,Business travel,Eco,896,neutral or dissatisfied
35664,Male,Loyal Customer,57,Business travel,Business,2569,satisfied
129247,Female,Loyal Customer,33,Personal Travel,Eco,1464,neutral or dissatisfied
86641,Male,Loyal Customer,26,Business travel,Business,3581,satisfied
24558,Male,Loyal Customer,28,Business travel,Business,3522,neutral or dissatisfied
21706,Male,Loyal Customer,29,Personal Travel,Eco,746,neutral or dissatisfied
70007,Male,Loyal Customer,33,Personal Travel,Eco,236,neutral or dissatisfied
79719,Female,Loyal Customer,38,Personal Travel,Eco,762,neutral or dissatisfied
38352,Female,Loyal Customer,41,Business travel,Business,1180,satisfied
12036,Male,Loyal Customer,68,Business travel,Eco,351,satisfied
30483,Male,Loyal Customer,51,Business travel,Eco Plus,1201,satisfied
50478,Male,disloyal Customer,37,Business travel,Eco,326,neutral or dissatisfied
107918,Male,disloyal Customer,26,Business travel,Business,611,satisfied
13257,Male,Loyal Customer,48,Business travel,Eco,657,neutral or dissatisfied
29513,Male,Loyal Customer,15,Business travel,Eco Plus,1107,satisfied
97397,Female,Loyal Customer,65,Personal Travel,Eco Plus,872,neutral or dissatisfied
83958,Female,Loyal Customer,36,Business travel,Business,321,satisfied
75803,Male,Loyal Customer,48,Business travel,Business,868,satisfied
43560,Female,disloyal Customer,25,Business travel,Eco,637,neutral or dissatisfied
95420,Male,disloyal Customer,20,Business travel,Eco,323,neutral or dissatisfied
125567,Male,Loyal Customer,57,Personal Travel,Eco,226,neutral or dissatisfied
61088,Female,Loyal Customer,64,Personal Travel,Eco,1546,neutral or dissatisfied
95933,Female,Loyal Customer,35,Personal Travel,Eco,1411,neutral or dissatisfied
92327,Male,disloyal Customer,23,Business travel,Eco,1075,satisfied
67424,Female,disloyal Customer,24,Business travel,Eco,721,neutral or dissatisfied
120325,Male,Loyal Customer,53,Personal Travel,Eco,268,neutral or dissatisfied
73086,Male,Loyal Customer,30,Business travel,Business,1085,neutral or dissatisfied
11450,Female,Loyal Customer,34,Business travel,Business,216,satisfied
120181,Male,Loyal Customer,52,Business travel,Business,1927,satisfied
88276,Female,Loyal Customer,33,Business travel,Business,270,neutral or dissatisfied
82352,Male,Loyal Customer,37,Business travel,Business,453,neutral or dissatisfied
88223,Male,Loyal Customer,37,Business travel,Eco,406,neutral or dissatisfied
32325,Male,disloyal Customer,39,Business travel,Eco,101,neutral or dissatisfied
59233,Male,disloyal Customer,27,Business travel,Eco,649,neutral or dissatisfied
71559,Female,Loyal Customer,22,Business travel,Business,1197,neutral or dissatisfied
51158,Male,Loyal Customer,48,Personal Travel,Eco,250,neutral or dissatisfied
104539,Male,Loyal Customer,26,Personal Travel,Eco,1256,satisfied
19751,Female,Loyal Customer,42,Business travel,Business,2683,satisfied
28882,Male,Loyal Customer,38,Business travel,Business,3883,satisfied
91928,Female,Loyal Customer,60,Business travel,Business,2586,satisfied
99419,Female,disloyal Customer,20,Business travel,Eco,337,neutral or dissatisfied
51991,Female,Loyal Customer,64,Personal Travel,Eco Plus,347,neutral or dissatisfied
86523,Male,Loyal Customer,37,Personal Travel,Eco,762,satisfied
70393,Female,Loyal Customer,22,Business travel,Business,1562,neutral or dissatisfied
53563,Male,Loyal Customer,26,Business travel,Business,3819,satisfied
52268,Female,Loyal Customer,51,Business travel,Eco,451,neutral or dissatisfied
127371,Female,disloyal Customer,24,Business travel,Business,1009,satisfied
91866,Male,Loyal Customer,45,Business travel,Business,1995,satisfied
82992,Female,Loyal Customer,55,Business travel,Business,1861,satisfied
92783,Male,Loyal Customer,48,Personal Travel,Eco,1671,neutral or dissatisfied
67787,Male,Loyal Customer,28,Business travel,Business,1205,satisfied
82897,Male,Loyal Customer,64,Personal Travel,Eco,594,neutral or dissatisfied
36922,Female,Loyal Customer,60,Personal Travel,Eco,740,neutral or dissatisfied
120874,Male,disloyal Customer,36,Business travel,Business,861,neutral or dissatisfied
24652,Female,Loyal Customer,38,Business travel,Business,1760,satisfied
72101,Male,Loyal Customer,63,Personal Travel,Eco,2556,neutral or dissatisfied
122194,Female,disloyal Customer,34,Business travel,Business,544,neutral or dissatisfied
77109,Male,disloyal Customer,35,Business travel,Business,1481,neutral or dissatisfied
111465,Female,Loyal Customer,47,Personal Travel,Eco,836,neutral or dissatisfied
89072,Male,Loyal Customer,27,Business travel,Business,1947,satisfied
100340,Female,disloyal Customer,36,Business travel,Eco,634,neutral or dissatisfied
43678,Female,Loyal Customer,18,Personal Travel,Eco Plus,695,satisfied
82493,Female,disloyal Customer,34,Business travel,Eco,488,neutral or dissatisfied
120811,Female,Loyal Customer,51,Business travel,Business,2852,satisfied
43985,Male,disloyal Customer,22,Business travel,Eco,397,neutral or dissatisfied
22808,Male,Loyal Customer,41,Business travel,Business,134,satisfied
117228,Female,Loyal Customer,11,Personal Travel,Eco,621,neutral or dissatisfied
88960,Male,Loyal Customer,30,Business travel,Business,3327,neutral or dissatisfied
127076,Male,Loyal Customer,47,Business travel,Business,338,satisfied
24753,Male,Loyal Customer,51,Business travel,Business,2148,satisfied
45193,Male,disloyal Customer,26,Business travel,Eco,1037,neutral or dissatisfied
23637,Female,Loyal Customer,22,Personal Travel,Eco,793,neutral or dissatisfied
64903,Male,Loyal Customer,35,Business travel,Eco,551,neutral or dissatisfied
124614,Female,Loyal Customer,42,Business travel,Business,1671,satisfied
60247,Female,Loyal Customer,32,Personal Travel,Eco,1506,neutral or dissatisfied
6942,Male,Loyal Customer,35,Business travel,Business,2383,satisfied
113851,Male,Loyal Customer,32,Business travel,Business,1592,neutral or dissatisfied
99298,Male,Loyal Customer,60,Business travel,Business,3852,neutral or dissatisfied
60457,Female,Loyal Customer,38,Business travel,Business,2978,satisfied
85280,Female,Loyal Customer,17,Personal Travel,Eco,689,neutral or dissatisfied
101480,Male,Loyal Customer,47,Business travel,Business,3486,satisfied
92418,Male,Loyal Customer,44,Business travel,Business,2116,satisfied
71847,Male,disloyal Customer,31,Business travel,Business,1846,neutral or dissatisfied
76017,Female,Loyal Customer,47,Business travel,Business,237,satisfied
58824,Male,Loyal Customer,56,Personal Travel,Eco,1012,neutral or dissatisfied
26872,Male,Loyal Customer,43,Business travel,Business,2329,satisfied
51833,Female,disloyal Customer,61,Business travel,Eco Plus,370,neutral or dissatisfied
110819,Male,Loyal Customer,28,Personal Travel,Eco,997,neutral or dissatisfied
51653,Female,Loyal Customer,31,Business travel,Eco,370,neutral or dissatisfied
12327,Female,disloyal Customer,20,Business travel,Eco,190,satisfied
7977,Male,Loyal Customer,49,Business travel,Business,3285,satisfied
128374,Female,Loyal Customer,55,Business travel,Business,304,satisfied
14199,Male,Loyal Customer,18,Business travel,Eco,692,neutral or dissatisfied
36816,Female,Loyal Customer,48,Personal Travel,Eco,2300,neutral or dissatisfied
87489,Male,Loyal Customer,62,Business travel,Business,2878,neutral or dissatisfied
98046,Male,Loyal Customer,44,Business travel,Business,1751,satisfied
53155,Female,Loyal Customer,51,Business travel,Business,3738,satisfied
85438,Male,Loyal Customer,53,Business travel,Business,3005,satisfied
54662,Female,disloyal Customer,37,Business travel,Eco,965,neutral or dissatisfied
53822,Female,Loyal Customer,22,Business travel,Business,2971,satisfied
99366,Male,Loyal Customer,36,Personal Travel,Eco,409,neutral or dissatisfied
16359,Female,Loyal Customer,56,Business travel,Eco,319,satisfied
103114,Male,Loyal Customer,11,Personal Travel,Eco,460,neutral or dissatisfied
108188,Male,Loyal Customer,57,Business travel,Business,2348,satisfied
22679,Female,Loyal Customer,53,Business travel,Business,2327,satisfied
44035,Female,disloyal Customer,40,Business travel,Business,237,neutral or dissatisfied
11956,Male,Loyal Customer,51,Business travel,Business,781,satisfied
108724,Male,Loyal Customer,7,Business travel,Business,1966,neutral or dissatisfied
9269,Female,Loyal Customer,39,Business travel,Business,2264,satisfied
43238,Female,Loyal Customer,42,Business travel,Business,2873,satisfied
17610,Male,Loyal Customer,11,Personal Travel,Eco,196,neutral or dissatisfied
95214,Male,Loyal Customer,31,Personal Travel,Eco,441,neutral or dissatisfied
51739,Female,Loyal Customer,38,Personal Travel,Eco,598,neutral or dissatisfied
53921,Male,disloyal Customer,57,Business travel,Eco Plus,191,neutral or dissatisfied
69149,Female,Loyal Customer,61,Personal Travel,Eco,2248,neutral or dissatisfied
103691,Female,disloyal Customer,15,Business travel,Eco,466,satisfied
16276,Male,Loyal Customer,59,Personal Travel,Eco,946,neutral or dissatisfied
119916,Male,Loyal Customer,36,Business travel,Business,2137,neutral or dissatisfied
4542,Male,Loyal Customer,32,Business travel,Business,719,satisfied
93773,Female,Loyal Customer,43,Business travel,Business,1865,satisfied
37883,Male,Loyal Customer,14,Business travel,Business,2572,neutral or dissatisfied
116904,Female,Loyal Customer,43,Business travel,Business,3515,satisfied
91323,Female,disloyal Customer,20,Business travel,Eco Plus,270,neutral or dissatisfied
68629,Female,Loyal Customer,39,Business travel,Business,3978,satisfied
76143,Female,disloyal Customer,36,Business travel,Business,689,neutral or dissatisfied
29181,Female,Loyal Customer,60,Business travel,Eco Plus,650,satisfied
112962,Male,Loyal Customer,28,Personal Travel,Eco,1313,neutral or dissatisfied
14158,Female,Loyal Customer,58,Business travel,Business,620,satisfied
128801,Male,Loyal Customer,40,Business travel,Business,2586,satisfied
89122,Male,Loyal Customer,48,Business travel,Eco,1919,neutral or dissatisfied
51915,Female,Loyal Customer,23,Personal Travel,Eco,507,neutral or dissatisfied
93654,Female,Loyal Customer,15,Business travel,Business,547,satisfied
34162,Female,disloyal Customer,39,Business travel,Business,1189,neutral or dissatisfied
88475,Female,Loyal Customer,39,Business travel,Business,442,neutral or dissatisfied
6377,Male,Loyal Customer,46,Business travel,Eco,296,neutral or dissatisfied
72515,Female,Loyal Customer,34,Business travel,Business,964,neutral or dissatisfied
27649,Male,Loyal Customer,52,Personal Travel,Eco Plus,679,neutral or dissatisfied
12144,Female,Loyal Customer,40,Business travel,Business,1785,satisfied
120092,Male,Loyal Customer,51,Business travel,Business,683,satisfied
